Latitude,Longitude,Elevation,Name
45.97909711014602,7.816290878698059,2.7516465454101557,D0667
45.97909790468059,7.816278096295722,2.75230517578125,D0669
45.97911491096339,7.816274444180768,2.7512620326450894,D0670
45.9791319172462,7.816270792065816,2.7502188895089286,D0672
45.97914892352901,7.816267139950862,2.7491757463727677,D0674
45.97916592981181,7.816263487835909,2.7481326032366074,D0675
45.97918293609462,7.816259835720955,2.7470894601004465,D0677
45.97919994237742,7.816256183606003,2.7460463169642857,D0678
45.97921694866023,7.816252531491049,2.745003173828125,D0680
45.979233954943034,7.816248879376095,2.743960030691964,D0682
45.97925096122584,7.816245227261143,2.742916887555803,D0683
45.97926796750864,7.816241575146189,2.741873744419643,D0685
45.97928497379144,7.8162379230312355,2.7408306012834824,D0686
45.979301980074254,7.816234270916282,2.7397874581473216,D0688
45.97931898635706,7.816230618801329,2.738744315011161,D0690
45.97933599263986,7.816226966686376,2.737701171875,D0691
45.979345847363184,7.81622648772048,2.7373534458705358,D0693
45.97935570208651,7.816226008754585,2.7370057198660716,D0694
45.97936555680983,7.81622552978869,2.7366579938616074,D0696
45.979375411533155,7.816225050822793,2.7363102678571427,D0698
45.97938526625648,7.816224571856898,2.7359625418526785,D0699
45.9793951209798,7.816224092891003,2.7356148158482143,D0701
45.979404975703126,7.816223613925107,2.73526708984375,D0702
45.97941483042644,7.816223134959212,2.734919363839286,D0704
45.979424685149766,7.816222655993316,2.7345716378348217,D0706
45.97943453987309,7.816222177027421,2.7342239118303575,D0707
45.97944439459641,7.816221698061525,2.733876185825893,D0709
45.97945424931974,7.816221219095629,2.7335284598214282,D0710
45.97946410404306,7.816220740129734,2.733180733816964,D0712
45.979473958766384,7.8162202611638385,2.7328330078125,D0714
45.97948975180816,7.816221562530355,2.7318801025390624,D0715
45.97950554484993,7.816222863896873,2.730927197265625,D0717
45.9795213378917,7.816224165263391,2.729974291992187,D0718
45.97953713093347,7.816225466629907,2.72902138671875,D0720
45.97955292397525,7.816226767996424,2.7280684814453124,D0722
45.97956871701702,7.816228069362942,2.727115576171875,D0723
45.979584510058785,7.8162293707294594,2.7261626708984377,D0725
45.97960030310056,7.816230672095976,2.725209765625,D0726
45.97961609614234,7.816231973462493,2.7242568603515624,D0728
45.979631889184105,7.816233274829011,2.723303955078125,D0730
45.97963219549642,7.81625197620127,2.723755810546875,D0731
45.979632501808744,7.81627067757353,2.7242076660156247,D0733
45.97963280812106,7.81628937894579,2.724659521484375,D0734
45.979633114433376,7.816308080318049,2.7251113769531248,D0736
45.9796334207457,7.816326781690309,2.725563232421875,D0738
45.979633727058015,7.816345483062569,2.7260150878906253,D0739
45.97963403337033,7.816364184434828,2.726466943359375,D0741
45.979634339682654,7.816382885807088,2.726918798828125,D0742
45.97963464599497,7.816401587179348,2.727370654296875,D0744
45.979634952307286,7.816420288551607,2.727822509765625,D0746
45.97963525861961,7.816438989923867,2.728274365234375,D0747
45.979635564931925,7.816457691296127,2.728726220703125,D0749
45.97963587124424,7.816476392668387,2.729178076171875,D0750
45.97963617755656,7.816495094040646,2.7296299316406247,D0752
45.97963648386888,7.816513795412906,2.730081787109375,D0754
45.979626255853105,7.816512621483122,2.73009805063101,D0755
45.97961602783733,7.816511447553338,2.7301143141526443,D0757
45.97960579982155,7.816510273623554,2.730130577674279,D0758
45.979595571805774,7.81650909969377,2.7301468411959138,D0760
45.97958534379,7.816507925763986,2.730163104717548,D0762
45.979575115774225,7.8165067518342015,2.730179368239183,D0763
45.97956488775845,7.816505577904418,2.7301956317608176,D0765
45.979554659742675,7.816504403974633,2.7302118952824523,D0766
45.9795444317269,7.81650323004485,2.7302281588040866,D0768
45.97953420371112,7.816502056115065,2.7302444223257214,D0770
45.97952397569534,7.816500882185282,2.730260685847356,D0771
45.97951374767957,7.816499708255497,2.7302769493689905,D0773
45.979503519663794,7.816498534325714,2.730293212890625,D0774
45.97948501556333,7.816500588322235,2.730868216378348,D0776
45.97946651146285,7.816502642318756,2.7314432198660716,D0778
45.979448007362386,7.816504696315278,2.7320182233537946,D0779
45.97942950326192,7.816506750311799,2.7325932268415176,D0781
45.97941099916145,7.81650880430832,2.733168230329241,D0782
45.97939249506098,7.8165108583048415,2.733743233816964,D0784
45.97937399096051,7.816512912301363,2.7343182373046875,D0786
45.97935548686005,7.816514966297884,2.734893240792411,D0787
45.97933698275957,7.816517020294405,2.735468244280134,D0789
45.9793184786591,7.816519074290927,2.7360432477678573,D0790
45.97929997455864,7.816521128287448,2.7366182512555803,D0792
45.97928147045817,7.816523182283969,2.737193254743303,D0794
45.979262966357695,7.816525236280491,2.7377682582310268,D0795
45.97924446225723,7.816527290277012,2.73834326171875,D0797
45.97923526079021,7.816530489370056,2.738240749782986,D0798
45.97922605932319,7.8165336884631,2.738138237847222,D0800
45.97921685785617,7.816536887556143,2.7380357259114585,D0802
45.97920765638915,7.816540086649187,2.7379332139756944,D0803
45.979198454922134,7.816543285742232,2.737830702039931,D0805
45.97918925345512,7.816546484835276,2.7377281901041663,D0806
45.979180051988095,7.81654968392832,2.7376256781684027,D0808
45.97917085052108,7.816552883021363,2.7375231662326387,D0810
45.97916164905406,7.816556082114407,2.737420654296875,D0811
45.97915244758704,7.816559281207451,2.7373181423611115,D0813
45.979143246120024,7.816562480300495,2.737215630425347,D0814
45.979134044653,7.816565679393539,2.7371131184895834,D0816
45.979124843185986,7.816568878486582,2.7370106065538193,D0818
45.97911564171897,7.816572077579627,2.7369080946180557,D0819
45.97910644025195,7.816575276672671,2.7368055826822917,D0821
45.97909723878493,7.816578475765715,2.7367030707465276,D0822
45.97908803731791,7.816581674858758,2.7366005588107636,D0824
45.97907883585089,7.816584873951802,2.736498046875,D0826
45.979083764809815,7.816621305022389,2.735644482421875,D0827
45.97908869376874,7.816657736092976,2.7347909179687497,D0829
45.97909362272765,7.816694167163563,2.7339373535156253,D0830
45.979098551686576,7.81673059823415,2.7330837890625,D0832
45.9791034806455,7.816767029304737,2.732230224609375,D0834
45.979110795851525,7.816767032665838,2.7317184814453124,D0835
45.97911811105755,7.816767036026938,2.73120673828125,D0837
45.979125426263586,7.816767039388039,2.7306949951171875,D0838
45.97913274146961,7.81676704274914,2.730183251953125,D0840
45.97914005667564,7.81676704611024,2.7296715087890626,D0842
45.979147371881666,7.816767049471341,2.729159765625,D0843
45.97915468708769,7.816767052832442,2.7286480224609377,D0845
45.97916200229373,7.816767056193543,2.7281362792968746,D0846
45.97916931749975,7.8167670595546435,2.7276245361328124,D0848
45.97917663270578,7.816767062915744,2.72711279296875,D0850
45.97918394791181,7.816767066276844,2.7266010498046875,D0851
45.97919126311783,7.816767069637945,2.7260893066406253,D0853
45.97919857832387,7.816767072999045,2.725577563476562,D0854
45.979205893529894,7.816767076360146,2.7250658203125,D0856
45.97921320873592,7.816767079721247,2.7245540771484373,D0858
45.97922052394195,7.816767083082348,2.724042333984375,D0859
45.979227839147974,7.816767086443448,2.723530590820313,D0861
